event_id,ticker,name,quarter,date,direction,chg_pct,trade_amount,trade_amount_eok,amount_tag,flow_category,flow_tags,dart_tag,window_category,window_types,leading_signal,followup,has_usable_followup,needs_external_review,external_review_trigger,market_regime,source_file
005380_2022_Q4_2022-11-14_up,005380,현대차,2022_Q4,2022-11-14,up,2.3255813953488413,244360273500.0,2443.602735,거래대금급증,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-10-04_up,005380,현대차,2022_Q4,2022-10-04,up,1.6997167138810276,149476381500.0,1494.763815,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-12-22_up,005380,현대차,2022_Q4,2022-12-22,up,1.6025641025640969,71605970000.0,716.0597,거래대금약함,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-10-14_up,005380,현대차,2022_Q4,2022-10-14,up,1.5197568389057725,109571773000.0,1095.71773,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-10-11_down,005380,현대차,2022_Q4,2022-10-11,down,-4.273504273504269,192226683500.0,1922.266835,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-10-24_down,005380,현대차,2022_Q4,2022-10-24,down,-3.293413173652693,236922328000.0,2369.22328,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-12-28_down,005380,현대차,2022_Q4,2022-12-28,down,-2.5316455696202556,86241911000.0,862.41911,거래대금약함,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-12-13_down,005380,현대차,2022_Q4,2022-12-13,down,-2.4464831804281384,121158603500.0,1211.586035,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-12-19_down,005380,현대차,2022_Q4,2022-12-19,down,-2.1538461538461506,116244570500.0,1162.445705,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2022_Q4_2022-10-13_down,005380,현대차,2022_Q4,2022-10-13,down,-2.083333333333337,114500669000.0,1145.00669,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2022_Q4_events.jsonl
005380_2023_Q1_2023-01-26_up,005380,현대차,2023_Q1,2023-01-26,up,5.552202776101378,291228887900.0,2912.288879,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-01-02_up,005380,현대차,2023_Q1,2023-01-02,up,3.9735099337748325,179473609000.0,1794.73609,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-02-16_up,005380,현대차,2023_Q1,2023-02-16,up,3.821656050955413,190461571700.0,1904.615717,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-01-09_up,005380,현대차,2023_Q1,2023-01-09,up,2.8213166144200663,100337793000.0,1003.37793,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-03-22_up,005380,현대차,2023_Q1,2023-03-22,up,2.5597269624573427,128610816400.0,1286.108164,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-03-15_up,005380,현대차,2023_Q1,2023-03-15,up,1.9298245614035148,83821575400.0,838.215754,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-03-14_down,005380,현대차,2023_Q1,2023-03-14,down,-2.840909090909094,101536725300.0,1015.367253,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,True,B,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-02-22_down,005380,현대차,2023_Q1,2023-02-22,down,-2.244668911335579,75812040700.0,758.120407,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,True,B,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-01-30_down,005380,현대차,2023_Q1,2023-01-30,down,-2.2426682001150056,142851993500.0,1428.519935,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,True,B,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-01-31_down,005380,현대차,2023_Q1,2023-01-31,down,-1.764705882352946,117508559520.0,1175.0855952,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-03-24_down,005380,현대차,2023_Q1,2023-03-24,down,-1.5512465373961226,115087925500.0,1150.879255,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q1_2023-01-16_down,005380,현대차,2023_Q1,2023-01-16,down,-1.4792899408283988,132177574500.0,1321.775745,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,00_기업별분석\현대차\현대차_2023_Q1_events.jsonl
005380_2023_Q2_2023-04-25_up,005380,현대차,2023_Q2,2023-04-25,up,4.742053152683678,410681287200.0,4106.812872,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-04-11_up,005380,현대차,2023_Q2,2023-04-11,up,3.335126412049494,203207890500.0,2032.078905,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-04-12_up,005380,현대차,2023_Q2,2023-04-12,up,3.1754294638209224,299900408100.0,2999.004081,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-06-21_up,005380,현대차,2023_Q2,2023-06-21,up,3.082364830722595,207653393200.0,2076.533932,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-06-27_up,005380,현대차,2023_Q2,2023-06-27,up,2.7431421446383997,164844435000.0,1648.44435,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-05-10_up,005380,현대차,2023_Q2,2023-05-10,up,2.4390243902439046,308850749500.0,3088.507495,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-05-16_down,005380,현대차,2023_Q2,2023-05-16,down,-2.644230769230771,177666559000.0,1776.66559,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,True,B,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-05-30_down,005380,현대차,2023_Q2,2023-05-30,down,-2.4330900243308973,173612822000.0,1736.12822,거래대금평균상회,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-06-07_down,005380,현대차,2023_Q2,2023-06-07,down,-2.2885572139303534,190409002700.0,1904.090027,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-04-28_down,005380,현대차,2023_Q2,2023-04-28,down,-2.2277227722772297,209364721900.0,2093.647219,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락후반등,True,True,B,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-05-25_down,005380,현대차,2023_Q2,2023-05-25,down,-1.927710843373498,107932776500.0,1079.327765,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q2_2023-04-18_down,005380,현대차,2023_Q2,2023-04-18,down,-1.8461538461538418,183073700400.0,1830.737004,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락후반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q2_events.jsonl
005380_2023_Q3_2023-09-20_up,005380,현대차,2023_Q3,2023-09-20,up,2.5789473684210584,123831109900.0,1238.311099,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-07-14_up,005380,현대차,2023_Q3,2023-07-14,up,2.4570024570024662,136070085500.0,1360.700855,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-09-13_up,005380,현대차,2023_Q3,2023-09-13,up,1.933404940923733,109674647200.0,1096.746472,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-08-01_up,005380,현대차,2023_Q3,2023-08-01,up,1.73469387755103,138250775900.0,1382.507759,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-08-11_up,005380,현대차,2023_Q3,2023-08-11,up,1.1146496815286566,101475636300.0,1014.756363,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기되돌림,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-07-03_up,005380,현대차,2023_Q3,2023-07-03,up,0.9685230024213176,113198992000.0,1131.98992,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-08-02_down,005380,현대차,2023_Q3,2023-08-02,down,-3.460381143430291,178627818600.0,1786.278186,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-07-17_down,005380,현대차,2023_Q3,2023-07-17,down,-2.3980815347721784,106131076000.0,1061.31076,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,True,B,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-08-07_down,005380,현대차,2023_Q3,2023-08-07,down,-2.185223725286156,158972402700.0,1589.724027,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-07-12_down,005380,현대차,2023_Q3,2023-07-12,down,-1.6908212560386437,102384706500.0,1023.847065,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-08-16_down,005380,현대차,2023_Q3,2023-08-16,down,-1.588983050847459,105012961050.0,1050.1296105,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q3_2023-09-21_down,005380,현대차,2023_Q3,2023-09-21,down,-1.5392508978963604,63100635400.0,631.006354,거래대금약함,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q3_events.jsonl
005380_2023_Q4_2023-12-15_up,005380,현대차,2023_Q4,2023-12-15,up,4.329004329004338,234858412100.0,2348.584121,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-11-15_up,005380,현대차,2023_Q4,2023-11-15,up,4.166666666666674,146272548600.0,1462.725486,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-12-20_up,005380,현대차,2023_Q4,2023-12-20,up,3.590010405827271,190347329200.0,1903.473292,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-11-06_up,005380,현대차,2023_Q4,2023-11-06,up,2.595155709342567,116664528600.0,1166.645286,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기되돌림,True,True,B,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-12-28_up,005380,현대차,2023_Q4,2023-12-28,up,2.5188916876574208,154695948000.0,1546.95948,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,후속거래일부족,False,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-18_up,005380,현대차,2023_Q4,2023-10-18,up,1.7506631299734732,102205466800.0,1022.054668,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-20_down,005380,현대차,2023_Q4,2023-10-20,down,-2.858655373213337,111648971000.0,1116.48971,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-27_down,005380,현대차,2023_Q4,2023-10-27,down,-2.1727019498607225,139949240900.0,1399.492409,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락유지,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-10_down,005380,현대차,2023_Q4,2023-10-10,down,-1.9771071800208095,108800117400.0,1088.001174,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-30_down,005380,현대차,2023_Q4,2023-10-30,down,-1.765375854214124,125845100600.0,1258.451006,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-31_down,005380,현대차,2023_Q4,2023-10-31,down,-1.6231884057971047,119447400500.0,1194.474005,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,하락후반등,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2023_Q4_2023-10-19_down,005380,현대차,2023_Q4,2023-10-19,down,-1.5119916579770631,77428357900.0,774.283579,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,False,,반도체 반등장,00_기업별분석\현대차\현대차_2023_Q4_events.jsonl
005380_2024_Q1_2024-02-02_up,005380,현대차,2024_Q1,2024-02-02,up,9.134615384615374,1295034318500.0,12950.343185,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-02-01_up,005380,현대차,2024_Q1,2024-02-01,up,6.885919835560128,584985316700.0,5849.853167,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-02-16_up,005380,현대차,2024_Q1,2024-02-16,up,5.208333333333326,552222066500.0,5522.220665,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-02-05_up,005380,현대차,2024_Q1,2024-02-05,up,4.8458149779735615,1343671147938.0,13436.71147938,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-03-21_up,005380,현대차,2024_Q1,2024-03-21,up,4.564315352697101,395536371500.0,3955.363715,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-01-29_up,005380,현대차,2024_Q1,2024-01-29,up,4.431393486385482,231795528239.0,2317.95528239,거래대금약함,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-02-20_down,005380,현대차,2024_Q1,2024-02-20,down,-4.158415841584162,473836322500.0,4738.363225,거래대금평균상회,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,True,B,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-03-11_down,005380,현대차,2024_Q1,2024-03-11,down,-3.754940711462451,291020168000.0,2910.20168,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,True,B,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-03-22_down,005380,현대차,2024_Q1,2024-03-22,down,-3.373015873015872,267944407500.0,2679.444075,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,True,B,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-01-03_down,005380,현대차,2024_Q1,2024-01-03,down,-3.3416458852867814,107385652600.0,1073.856526,거래대금약함,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락지속,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-03-15_down,005380,현대차,2024_Q1,2024-03-15,down,-3.1809145129224614,291370566500.0,2913.705665,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락유지,True,True,B,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q1_2024-03-28_down,005380,현대차,2024_Q1,2024-03-28,down,-2.868852459016391,251106806861.0,2511.06806861,거래대금약함,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q1_events.jsonl
005380_2024_Q2_2024-05-22_up,005380,현대차,2024_Q2,2024-05-22,up,9.486166007905128,891027058500.0,8910.270585,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
005380_2024_Q2_2024-04-11_up,005380,현대차,2024_Q2,2024-04-11,up,5.701754385964919,433535625500.0,4335.356255,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
005380_2024_Q2_2024-06-03_up,005380,현대차,2024_Q2,2024-06-03,up,4.743083003952564,315382033500.0,3153.820335,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
005380_2024_Q2_2024-04-04_up,005380,현대차,2024_Q2,2024-04-04,up,4.629629629629628,302568116127.0,3025.68116127,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승지속,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
005380_2024_Q2_2024-04-22_up,005380,현대차,2024_Q2,2024-04-22,up,4.255319148936176,320739864500.0,3207.398645,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
005380_2024_Q2_2024-06-17_up,005380,현대차,2024_Q2,2024-06-17,up,3.917910447761197,546090330000.0,5460.9033,거래대금급증,외국인기관동반매수,외국인기관동반매수|개인매도,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,False,,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
005380_2024_Q2_2024-04-17_down,005380,현대차,2024_Q2,2024-04-17,down,-3.512396694214881,243170558500.0,2431.705585,거래대금약함,수급엇갈림,외국인기관수급엇갈림|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,하락후반등,True,True,B,AI/전력기기 테마장,00_기업별분석\현대차\현대차_2024_Q2_events.jsonl
