signal_date,ticker,name,pattern_id,pattern_name,category,prediction_direction,confidence,basis,signal_open,signal_high,signal_low,signal_close,signal_volume,signal_trade_amount,next_trading_day,next_close,d_plus_5_close,d_plus_10_close,d_plus_20_close,next_close_return_pct,d_plus_5_return_pct,d_plus_10_return_pct,d_plus_20_return_pct,match_label,review_note
2026-03-04,005930,삼성전자,three_outside_down,쓰리 아웃사이드 다운,추세 반전형,down,82,하락 장악형 뒤 추가 하락 확인,184200,195900,171900,172200,89427954,16229744915194,2026-03-05,191600,190000,208500,189600,11.27,10.34,21.08,10.10,예측 불일치,D+1(2026-03-05) +11.27%; D+5 +10.34%; D+10 +21.08%; D+20 +10.10%
2026-03-04,005930,삼성전자,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,184200,195900,171900,172200,89427954,16229744915194,2026-03-05,191600,190000,208500,189600,11.27,10.34,21.08,10.10,예측 불일치,D+1(2026-03-05) +11.27%; D+5 +10.34%; D+10 +21.08%; D+20 +10.10%
2026-03-04,005930,삼성전자,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,184200,195900,171900,172200,89427954,16229744915194,2026-03-05,191600,190000,208500,189600,11.27,10.34,21.08,10.10,예측 일치,D+1(2026-03-05) +11.27%; D+5 +10.34%; D+10 +21.08%; D+20 +10.10%
2026-03-05,005930,삼성전자,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,195000,199700,188100,191600,53959129,10462445865266,2026-03-06,188200,187900,200500,178400,-1.77,-1.93,4.65,-6.89,방향 없음,D+1(2026-03-06) -1.77%; D+5 -1.93%; D+10 +4.65%; D+20 -6.89%
2026-03-06,005930,삼성전자,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,186100,189700,181000,188200,29522650,5496089060945,2026-03-09,173500,183500,199400,186200,-7.81,-2.50,5.95,-1.06,예측 불일치,D+1(2026-03-09) -7.81%; D+5 -2.50%; D+10 +5.95%; D+20 -1.06%
2026-03-09,005930,삼성전자,falling_window,폴링 윈도우,추세 지속형,down,70,전일 저가 아래로 하락 갭 형성,173500,175500,167300,173500,43066020,7376525851300,2026-03-10,187900,188700,186300,193100,8.30,8.76,7.38,11.30,예측 불일치,D+1(2026-03-10) +8.30%; D+5 +8.76%; D+10 +7.38%; D+20 +11.30%
2026-03-09,005930,삼성전자,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,173500,175500,167300,173500,43066020,7376525851300,2026-03-10,187900,188700,186300,193100,8.30,8.76,7.38,11.30,방향 없음,D+1(2026-03-10) +8.30%; D+5 +8.76%; D+10 +7.38%; D+20 +11.30%
2026-03-09,005930,삼성전자,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,173500,175500,167300,173500,43066020,7376525851300,2026-03-10,187900,188700,186300,193100,8.30,8.76,7.38,11.30,방향 없음,D+1(2026-03-10) +8.30%; D+5 +8.76%; D+10 +7.38%; D+20 +11.30%
2026-03-09,005930,삼성전자,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,173500,175500,167300,173500,43066020,7376525851300,2026-03-10,187900,188700,186300,193100,8.30,8.76,7.38,11.30,방향 없음,D+1(2026-03-10) +8.30%; D+5 +8.76%; D+10 +7.38%; D+20 +11.30%
2026-03-10,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,187600,191500,184300,187900,33530170,6302732324178,2026-03-11,190000,193900,189700,196500,1.12,3.19,0.96,4.58,예측 일치,D+1(2026-03-11) +1.12%; D+5 +3.19%; D+10 +0.96%; D+20 +4.58%
2026-03-10,005930,삼성전자,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,187600,191500,184300,187900,33530170,6302732324178,2026-03-11,190000,193900,189700,196500,1.12,3.19,0.96,4.58,방향 없음,D+1(2026-03-11) +1.12%; D+5 +3.19%; D+10 +0.96%; D+20 +4.58%
2026-03-10,005930,삼성전자,single_long_legged_doji,롱레그드 도지,단일 캔들 패턴,neutral,70,긴 위아래 꼬리를 가진 도지,187600,191500,184300,187900,33530170,6302732324178,2026-03-11,190000,193900,189700,196500,1.12,3.19,0.96,4.58,방향 없음,D+1(2026-03-11) +1.12%; D+5 +3.19%; D+10 +0.96%; D+20 +4.58%
2026-03-10,005930,삼성전자,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,187600,191500,184300,187900,33530170,6302732324178,2026-03-11,190000,193900,189700,196500,1.12,3.19,0.96,4.58,방향 없음,D+1(2026-03-11) +1.12%; D+5 +3.19%; D+10 +0.96%; D+20 +4.58%
